element_id,project_id,element_type,length_mm,width_mm,thickness_mm,mix_w_c,cement_type,admixture,admixture_dose_pct,curing_method,automation_level,ambient_temp_c,ambient_rh_pct,casting_datetime,strength_hr24,strength_hr48,strength_hr72,strength_hr96,strength_hr168,yard_day_cost,rework_cost,required_demould_strength,mold_id,mold_count_available,daily_demand,steam_energy_cost_per_hour,electricity_cost_per_hour,labor_cost_per_shift,region,monsoon_flag,curing_chamber_capacity,baseline_cycle_time,mold_opportunity_cost
E01466,P04,Beam,6787,2388,197,0.46,PSC,Plasticizer,0.67,Steam,2,22.7,81.9,2025-03-20 07:00:00,23.4,30.45,32.57,33.21,33.48,4500,34389,19,M118,20,21,1173,322,23835,Central,0,8,33,3533
E01467,P05,Slab,8557,928,478,0.36,OPC,Plasticizer,1.36,Ambient,0,21.4,69.6,2025-12-09 04:00:00,20.94,27.19,29.07,29.64,29.87,4044,36427,20,M141,66,37,929,421,15716,West,0,9,34,1515
E01468,P03,Column,8296,1794,637,0.41,OPC,Plasticizer,1.13,Ambient,1,23.6,53.9,2025-11-28 06:00:00,20.26,26.3,28.12,28.66,28.89,4896,38697,23,M083,71,22,879,519,15457,Central,0,24,34,1841
E01469,P03,Column,6238,2282,429,0.5,OPC,Retarder,1.2,Ambient,1,31.1,57.8,2025-03-26 00:00:00,20.38,26.28,28.06,28.59,28.82,4949,33327,21,M150,46,25,1194,366,17666,Central,0,24,22,3618
E01470,P05,Beam,5960,2755,601,0.43,PSC,Accelerator,1.31,Steam,1,15.8,58.3,2025-12-21 02:00:00,21.29,27.65,29.57,30.14,30.39,5250,33108,25,M044,76,31,1104,397,22409,South,0,14,26,2903
E01471,P03,Column,4849,2872,505,0.39,PSC,Retarder,0.84,Ambient,1,16.8,87.7,2025-08-25 16:00:00,17.95,23.32,24.93,25.42,25.62,4631,28072,21,M133,75,58,1463,322,14567,Central,1,24,21,2427
E01472,P03,Wall,4526,1600,602,0.43,PSC,Accelerator,1.42,Steam,0,15.1,77.4,2025-11-28 00:00:00,20.72,26.98,28.86,29.43,29.67,5276,19633,22,M003,58,19,1229,657,17805,Central,0,20,27,3457
E01473,P04,Column,6628,966,248,0.49,PSC,Retarder,0.47,Steam,0,17.4,61.2,2025-05-28 05:00:00,19.72,25.63,27.42,27.95,28.18,3867,25235,24,M060,23,53,886,667,16397,South,0,25,21,1910
E01474,P03,Slab,9322,865,591,0.43,OPC,Accelerator,0.47,Moist,1,15.0,80.5,2025-08-27 07:00:00,17.9,23.17,24.76,25.24,25.44,3934,26474,25,M085,46,51,813,749,12188,South,1,25,22,3636
E01475,P03,Beam,6203,2901,660,0.36,PSC,Retarder,1.06,Moist,0,37.9,50.4,2025-11-09 07:00:00,30.36,39.68,42.48,43.33,43.68,4123,36848,21,M083,59,41,1500,512,23362,South,0,20,35,1837
E01476,P03,Beam,4861,2166,287,0.44,PSC,Retarder,0.5,Steam,0,33.4,55.1,2025-11-01 00:00:00,29.94,38.89,41.58,42.4,42.74,4624,28631,18,M011,66,27,946,609,21220,South,0,5,21,1727
E01477,P04,Slab,8783,1676,428,0.42,OPC,Retarder,1.02,Steam,1,19.3,77.1,2025-08-21 13:00:00,23.86,30.89,33.01,33.65,33.92,4310,28645,23,M067,62,18,1090,390,22507,East,1,12,23,3140
E01478,P05,Slab,9518,2173,573,0.37,PSC,Retarder,1.13,Steam,0,18.2,61.3,2025-11-03 04:00:00,23.46,30.91,33.15,33.82,34.11,5073,24437,22,M060,63,51,1209,600,12314,West,0,13,30,2368
E01479,P05,Beam,7705,2320,691,0.39,OPC,Retarder,1.2,Moist,0,21.6,84.1,2025-12-19 11:00:00,21.74,28.32,30.3,30.9,31.15,4308,34742,19,M057,35,16,1292,419,16542,South,0,15,27,2352
E01480,P01,Wall,4331,1132,276,0.44,PSC,Retarder,0.41,Moist,0,24.8,75.7,2025-04-28 13:00:00,21.58,28.04,29.99,30.57,30.82,5097,36679,23,M049,65,44,961,328,15960,South,0,12,31,1683
E01481,P03,Beam,5536,940,454,0.45,OPC,Accelerator,1.05,Moist,2,22.1,58.9,2025-07-24 01:00:00,19.91,25.91,27.72,28.26,28.49,3983,29981,23,M084,54,46,855,711,21629,North,1,13,21,2619
E01482,P02,Wall,6292,2010,432,0.43,OPC,Accelerator,1.15,Steam,2,21.2,56.2,2025-11-28 21:00:00,23.92,31.13,33.3,33.95,34.23,4120,30167,23,M023,28,35,1038,561,12583,South,0,20,36,1808
E01483,P05,Wall,3674,1830,348,0.4,PSC,Plasticizer,0.33,Moist,0,23.5,80.2,2025-05-08 23:00:00,22.41,29.15,31.18,31.79,32.05,5062,33415,19,M086,64,46,1121,483,20129,North,0,8,32,3270
E01484,P02,Beam,5774,2077,371,0.42,OPC,Retarder,0.34,Ambient,2,37.0,40.7,2025-09-21 20:00:00,25.13,32.7,34.98,35.66,35.95,4640,22395,19,M138,62,38,1242,421,17176,South,1,9,20,1503
E01485,P04,Slab,5868,1030,176,0.49,PSC,Plasticizer,0.89,Steam,2,23.5,86.2,2025-02-07 10:00:00,22.47,29.24,31.28,31.89,32.15,4589,34415,23,M108,58,43,1271,749,13267,West,0,14,26,2383
E01486,P04,Slab,4395,580,200,0.43,PSC,Retarder,0.56,Steam,0,25.7,72.6,2025-09-16 01:00:00,25.88,33.79,36.17,36.89,37.19,3902,25095,20,M125,73,47,1337,556,21130,North,1,8,26,1656
E01487,P03,Column,5491,2672,655,0.46,OPC,Retarder,0.3,Steam,1,38.4,48.2,2025-12-03 03:00:00,30.72,40.08,42.9,43.75,44.11,5249,35552,23,M023,53,58,1161,777,18888,West,0,24,21,2935
E01488,P01,Column,9715,2680,669,0.36,OPC,Retarder,0.45,Moist,0,39.7,55.8,2025-07-15 10:00:00,30.96,40.55,43.43,44.3,44.67,4873,19123,18,M123,80,24,1299,380,12029,Central,1,25,23,2689
E01489,P04,Column,5226,1840,550,0.37,PSC,Accelerator,0.43,Moist,2,33.0,82.7,2025-11-20 06:00:00,28.09,36.55,39.1,39.86,40.18,4257,18943,21,M013,69,40,1418,527,20526,South,0,24,31,1922
E01490,P03,Beam,6872,2290,201,0.38,PSC,Retarder,0.92,Moist,1,21.3,87.0,2025-05-26 19:00:00,21.61,28.25,30.25,30.86,31.11,4955,19157,24,M098,53,47,1227,530,18104,East,0,7,30,3512
E01491,P01,Wall,7031,586,479,0.49,PSC,Retarder,0.98,Ambient,1,23.9,59.1,2025-08-06 09:00:00,18.22,23.47,25.05,25.52,25.72,4309,20929,18,M113,33,52,950,308,23792,North,1,6,24,2931
E01492,P05,Beam,5467,2323,608,0.42,PSC,Accelerator,1.33,Ambient,2,38.6,56.8,2025-08-08 10:00:00,25.78,33.54,35.88,36.58,36.88,4209,21257,24,M127,64,50,1292,355,21697,East,1,10,33,1941
E01493,P03,Beam,3603,823,267,0.43,PSC,Plasticizer,0.41,Ambient,0,20.0,60.7,2025-10-08 15:00:00,18.26,23.66,25.29,25.78,25.98,4567,27505,23,M083,21,57,859,475,16846,East,0,23,21,3577
E01494,P01,Beam,8153,2431,531,0.37,PSC,Accelerator,0.85,Steam,2,30.1,74.6,2025-10-28 17:00:00,31.53,41.03,43.89,44.76,45.12,4779,22427,22,M097,26,40,1019,306,15312,Central,0,14,27,3655
E01495,P02,Slab,5884,1315,440,0.41,OPC,Plasticizer,1.34,Moist,2,29.2,62.0,2025-01-15 00:00:00,24.58,31.98,34.21,34.89,35.17,4262,18581,25,M072,26,43,1381,589,22548,North,0,18,30,2611
E01496,P04,Column,9178,1197,487,0.47,OPC,Plasticizer,1.04,Steam,1,35.8,64.7,2025-03-20 16:00:00,28.9,37.72,40.37,41.17,41.51,4121,22760,23,M040,48,35,1447,506,12912,West,0,5,25,2021
E01497,P02,Wall,3819,1924,511,0.37,PSC,Retarder,0.32,Ambient,0,22.6,74.9,2025-03-08 07:00:00,20.28,26.59,28.49,29.07,29.31,4536,20582,23,M133,56,17,1068,352,20463,North,0,25,25,3576
E01498,P01,Column,7033,577,675,0.42,OPC,Accelerator,0.81,Ambient,2,25.3,51.6,2025-02-05 13:00:00,20.39,26.53,28.38,28.93,29.17,4060,33984,22,M071,51,55,1428,317,21563,East,0,22,32,2293
E01499,P04,Column,6702,2904,450,0.37,PSC,Retarder,0.54,Moist,0,16.4,49.9,2025-06-17 04:00:00,19.5,25.54,27.35,27.9,28.13,3830,22743,20,M067,64,50,952,428,20793,North,1,22,32,2283
E01500,P01,Column,4129,1629,495,0.4,OPC,Accelerator,0.31,Ambient,0,36.0,41.6,2025-08-25 07:00:00,24.48,32.18,34.5,35.2,35.49,4891,19034,20,M098,63,39,1446,600,13995,South,1,13,23,3975
E01501,P02,Column,4198,500,390,0.49,PSC,Accelerator,1.37,Steam,2,28.4,67.2,2025-07-29 00:00:00,24.74,32.19,34.44,35.11,35.4,5324,22067,19,M149,71,54,928,675,17166,Central,1,17,24,2744
E01502,P04,Beam,5871,659,166,0.45,OPC,Retarder,0.35,Ambient,1,16.4,62.9,2025-10-14 17:00:00,16.7,21.5,22.94,23.37,23.56,3990,24488,19,M133,26,22,1375,624,13696,West,0,14,20,2900
E01503,P01,Slab,7144,2805,122,0.43,PSC,Retarder,1.37,Moist,0,17.6,81.1,2025-03-22 10:00:00,18.19,23.81,25.5,26.01,26.23,4828,29834,24,M001,56,32,848,713,18330,South,0,19,23,2712
E01504,P05,Slab,3678,1210,227,0.4,PSC,Retarder,0.78,Moist,1,18.8,65.2,2025-09-27 06:00:00,19.55,25.63,27.47,28.02,28.25,4444,33525,20,M040,49,35,1477,800,19739,West,1,24,28,1723
E01505,P04,Beam,7184,1487,384,0.47,PSC,Accelerator,0.83,Steam,0,27.3,82.4,2025-01-14 07:00:00,25.09,32.68,34.96,35.65,35.94,4305,37937,19,M059,45,54,1095,345,15044,East,0,25,32,2730
E01506,P01,Beam,4874,2147,581,0.39,PSC,Accelerator,1.36,Ambient,2,29.4,51.1,2025-07-17 00:00:00,23.19,30.17,32.28,32.91,33.18,5122,36236,18,M090,51,40,1047,344,23230,North,1,6,22,1609
E01507,P05,Wall,5919,2067,216,0.39,OPC,Retarder,1.26,Ambient,1,16.1,89.6,2025-07-27 20:00:00,17.67,22.94,24.53,25.01,25.21,3876,30730,22,M006,23,32,1251,448,20536,Central,1,17,34,3955
E01508,P03,Wall,7667,1433,649,0.41,OPC,Retarder,0.89,Ambient,2,37.0,60.6,2025-07-13 20:00:00,25.56,33.26,35.58,36.28,36.57,4304,31280,19,M007,23,44,1279,302,24345,Central,1,7,34,3491
E01509,P02,Wall,8378,1208,326,0.43,OPC,Retarder,0.36,Steam,0,15.1,52.2,2025-06-10 18:00:00,20.01,26.26,28.15,28.71,28.95,4026,20421,25,M028,56,60,1233,726,12853,West,1,6,28,1596
E01510,P02,Wall,4205,1860,462,0.37,PSC,Retarder,0.79,Moist,0,31.2,75.6,2025-05-18 09:00:00,27.58,35.77,38.24,38.99,39.3,4275,25644,22,M145,66,41,1150,491,14650,North,0,12,23,3466
E01511,P01,Beam,3510,626,438,0.38,OPC,Retarder,0.4,Steam,1,38.5,53.0,2025-04-30 11:00:00,35.46,46.24,49.48,50.46,50.87,4512,25026,24,M029,67,54,1289,631,19477,South,0,12,23,3361
E01512,P02,Beam,5736,2474,627,0.47,OPC,Accelerator,1.22,Steam,2,29.9,56.9,2025-06-05 13:00:00,26.43,34.39,36.79,37.51,37.82,5484,29435,24,M085,62,30,1436,378,19850,Central,1,17,34,1878
E01513,P03,Beam,9980,909,613,0.39,PSC,Retarder,0.45,Ambient,1,27.7,69.3,2025-05-04 08:00:00,22.27,29.04,31.08,31.69,31.95,3812,29969,23,M144,61,21,1289,746,15751,North,0,15,34,3988
E01514,P02,Beam,6277,500,522,0.4,OPC,Retarder,1.07,Moist,1,37.5,48.2,2025-03-04 12:00:00,27.72,36.41,39.02,39.81,40.14,4419,31128,21,M137,64,53,1258,307,13665,North,0,14,30,2977
E01515,P04,Beam,5552,941,606,0.41,OPC,Plasticizer,0.47,Steam,1,30.6,76.4,2025-04-29 19:00:00,29.72,38.7,41.4,42.22,42.56,4614,37110,20,M093,40,23,1418,726,22624,North,0,6,30,1597
E01516,P05,Slab,3892,728,233,0.49,OPC,Accelerator,0.38,Moist,1,30.1,42.9,2025-07-19 01:00:00,21.76,28.26,30.22,30.81,31.06,3951,31607,19,M150,49,27,1375,432,24907,South,1,13,36,1835
E01517,P02,Slab,9009,2677,644,0.48,OPC,Plasticizer,0.94,Ambient,2,31.7,81.6,2025-04-29 00:00:00,20.6,26.81,28.68,29.24,29.48,4420,39823,24,M147,59,18,1496,651,23614,North,0,22,32,3458
E01518,P02,Slab,4002,1480,388,0.37,OPC,Retarder,0.86,Steam,1,30.0,41.5,2025-12-12 06:00:00,31.85,41.33,44.19,45.05,45.41,5086,26028,24,M093,40,41,871,610,14269,South,0,9,22,3672
E01519,P05,Column,5247,734,658,0.39,PSC,Retarder,0.34,Ambient,1,25.5,84.8,2025-03-13 00:00:00,20.92,27.41,29.36,29.95,30.19,4587,20068,21,M008,29,27,1223,434,24526,South,0,8,33,3988
E01520,P02,Wall,8625,2896,187,0.49,PSC,Retarder,1.21,Moist,1,33.3,75.5,2025-09-17 06:00:00,22.88,29.77,31.84,32.47,32.73,3830,25989,20,M058,70,51,1482,334,23682,West,1,23,27,2235
E01521,P03,Column,7220,816,299,0.38,PSC,Plasticizer,0.55,Ambient,1,32.2,51.0,2025-10-01 04:00:00,25.51,32.97,35.22,35.9,36.18,4994,26520,23,M043,79,26,1120,394,22074,South,0,18,28,2557
E01522,P03,Column,9781,2620,565,0.47,OPC,Accelerator,0.84,Ambient,1,34.8,81.9,2025-05-23 07:00:00,21.99,28.66,30.67,31.28,31.53,5403,25292,21,M012,47,31,824,609,23592,Central,0,21,20,2812
E01523,P05,Wall,6099,1824,177,0.45,PSC,Plasticizer,0.57,Ambient,1,21.9,55.7,2025-09-03 02:00:00,17.85,23.28,24.92,25.41,25.62,4886,33692,18,M044,79,37,1390,350,23273,West,1,9,20,2591
E01524,P04,Slab,6878,1131,526,0.38,PSC,Plasticizer,0.85,Ambient,0,37.7,45.2,2025-08-28 05:00:00,26.58,34.76,37.23,37.97,38.28,4098,24234,23,M131,39,19,1348,707,12109,South,1,10,30,2911
E01525,P05,Column,9804,1331,586,0.46,OPC,Plasticizer,1.12,Moist,1,17.4,86.1,2025-10-18 15:00:00,16.63,21.93,23.52,24.0,24.21,4985,28349,23,M018,56,56,949,430,23793,Central,0,19,28,1849
E01526,P01,Beam,6707,2267,132,0.46,OPC,Plasticizer,0.61,Steam,1,32.3,42.0,2025-09-03 21:00:00,28.6,37.06,39.61,40.38,40.7,4103,29637,24,M119,75,42,906,352,14626,North,1,16,29,2156
E01527,P02,Slab,6461,2029,375,0.48,OPC,Plasticizer,0.84,Steam,2,30.9,51.1,2025-01-16 00:00:00,26.41,34.36,36.76,37.48,37.78,4099,36941,20,M065,60,50,942,561,19640,South,0,12,25,1953
E01528,P01,Beam,4181,1103,571,0.42,OPC,Plasticizer,1.04,Moist,1,26.4,84.7,2025-12-16 22:00:00,23.27,30.18,32.26,32.88,33.14,5361,27522,23,M039,31,15,1283,368,12107,West,0,7,34,1592
E01529,P05,Column,5575,684,567,0.42,OPC,Retarder,1.31,Steam,2,35.0,60.5,2025-03-12 17:00:00,31.61,41.14,44.0,44.87,45.23,4680,24859,24,M084,24,25,1439,674,23971,East,0,15,31,2859
E01530,P01,Slab,3765,2502,237,0.47,PSC,Plasticizer,0.57,Steam,1,28.1,80.3,2025-01-10 11:00:00,24.86,32.56,34.88,35.58,35.87,5254,22223,20,M110,76,26,1012,653,12780,North,0,5,26,3213
E01531,P01,Beam,6139,556,277,0.4,OPC,Accelerator,1.07,Steam,0,21.1,45.5,2025-03-10 04:00:00,25.01,32.58,34.86,35.55,35.84,5171,26903,20,M071,32,44,1138,713,15353,West,0,23,23,3280
E01532,P05,Slab,6904,2023,346,0.39,OPC,Retarder,1.33,Moist,2,23.7,88.7,2025-10-14 00:00:00,22.84,29.71,31.78,32.41,32.67,4589,36289,25,M079,20,30,1011,739,12023,South,0,13,31,2640
E01533,P03,Slab,7070,2001,390,0.5,PSC,Accelerator,0.62,Ambient,2,16.0,75.3,2025-01-10 12:00:00,14.33,18.64,19.94,20.33,20.5,4919,27417,22,M085,55,16,902,468,23941,North,0,25,23,3506
E01534,P04,Column,9179,1096,648,0.46,OPC,Plasticizer,0.34,Ambient,1,36.8,46.9,2025-03-15 18:00:00,23.26,30.29,32.4,33.04,33.31,3996,21899,23,M002,40,16,1469,612,18683,East,0,24,33,1904
E01535,P02,Wall,6551,1054,370,0.37,OPC,Accelerator,0.51,Steam,2,39.0,74.7,2025-06-18 05:00:00,36.63,47.66,50.98,51.98,52.4,3898,28629,21,M117,61,43,1451,455,15850,North,1,16,28,1734
E01536,P03,Wall,9612,1212,492,0.4,OPC,Accelerator,0.58,Ambient,0,27.0,67.6,2025-07-27 05:00:00,23.08,29.64,31.62,32.22,32.47,4475,23215,23,M082,52,58,1245,727,14974,West,1,19,34,3725
E01537,P05,Slab,5310,737,575,0.44,PSC,Plasticizer,0.61,Steam,0,38.7,48.5,2025-04-01 12:00:00,30.33,40.09,43.03,43.91,44.29,4287,18651,22,M092,71,49,1319,303,23578,Central,0,23,35,1982
E01538,P05,Beam,4958,2895,345,0.42,PSC,Plasticizer,0.98,Moist,2,25.9,60.7,2025-02-04 09:00:00,22.69,29.53,31.59,32.21,32.47,5373,27667,23,M047,22,35,1161,588,18664,West,0,19,30,3322
E01539,P04,Slab,9075,1171,579,0.46,OPC,Accelerator,1.12,Steam,1,35.8,52.5,2025-11-07 02:00:00,30.52,39.5,42.21,43.03,43.37,5353,28857,25,M106,29,43,1056,466,24567,Central,0,8,22,3093
E01540,P01,Column,3819,846,476,0.41,OPC,Accelerator,0.88,Ambient,0,22.8,47.1,2025-10-19 11:00:00,21.5,27.43,29.22,29.76,29.98,4212,30416,24,M016,20,47,1000,439,19512,Central,0,18,22,2032
E01541,P05,Beam,3557,2430,407,0.38,PSC,Accelerator,0.43,Steam,0,32.1,73.0,2025-09-22 18:00:00,31.99,41.68,44.59,45.47,45.84,5331,26074,25,M148,76,53,929,538,13722,Central,1,25,30,3113
E01542,P01,Column,9628,2615,651,0.44,PSC,Accelerator,1.47,Steam,1,28.3,85.3,2025-04-19 16:00:00,27.66,35.83,38.29,39.03,39.34,5302,39060,24,M132,61,21,1359,695,24566,South,0,13,27,3856
E01543,P04,Slab,9330,2728,128,0.36,OPC,Retarder,0.53,Ambient,1,26.0,69.2,2025-12-23 07:00:00,22.55,29.42,31.49,32.11,32.38,5002,27324,22,M071,40,44,1500,761,22527,West,0,13,29,2635
E01544,P01,Beam,9593,2145,258,0.47,PSC,Plasticizer,1.03,Moist,1,20.0,64.7,2025-08-20 12:00:00,18.27,23.79,25.45,25.96,26.17,5139,25610,22,M116,73,37,1381,355,23294,North,1,17,20,2561
E01545,P02,Beam,8507,2512,457,0.46,OPC,Retarder,1.22,Steam,2,27.5,55.3,2025-10-24 20:00:00,25.75,33.51,35.85,36.55,36.85,5403,36753,24,M094,52,35,1261,559,24391,East,0,12,35,2851
E01546,P04,Column,7811,1667,343,0.46,PSC,Plasticizer,0.59,Ambient,1,19.3,66.5,2025-02-06 12:00:00,16.38,21.42,22.94,23.39,23.58,5220,24898,18,M114,61,57,900,712,23251,Central,0,19,34,3088
E01547,P01,Slab,8758,2965,122,0.39,PSC,Plasticizer,1.05,Steam,0,17.9,72.7,2025-06-11 21:00:00,23.41,30.57,32.72,33.37,33.65,4594,37132,20,M039,32,27,1313,464,16628,South,1,5,27,2274
E01548,P04,Wall,4564,2670,461,0.47,OPC,Plasticizer,1.03,Ambient,0,39.3,58.7,2025-10-28 19:00:00,24.32,31.49,33.65,34.3,34.58,3978,22529,24,M081,32,25,1269,421,17137,Central,0,15,23,2666
E01549,P05,Slab,5043,972,251,0.45,OPC,Retarder,0.38,Moist,1,24.9,88.2,2025-03-21 08:00:00,20.19,26.55,28.46,29.04,29.28,3953,27568,24,M085,76,17,1399,424,23638,West,0,16,30,3007
E01550,P03,Slab,3835,2083,236,0.37,PSC,Retarder,1.14,Ambient,0,31.1,58.7,2025-01-22 04:00:00,25.03,32.47,34.71,35.38,35.67,4656,28130,22,M093,56,32,1281,709,18416,West,0,8,25,1941
E01551,P05,Slab,8700,1004,609,0.49,OPC,Retarder,0.33,Moist,0,22.6,86.1,2025-05-08 21:00:00,17.52,23.14,24.84,25.35,25.56,4696,31278,19,M040,30,24,1354,632,15880,Central,0,25,20,2993
E01552,P04,Wall,5534,417,382,0.43,PSC,Retarder,1.29,Moist,1,17.6,87.2,2025-05-26 13:00:00,18.25,23.88,25.57,26.08,26.29,4989,28910,18,M033,46,28,1140,519,12108,East,0,20,35,3495
E01553,P05,Beam,5401,960,619,0.47,PSC,Accelerator,0.52,Steam,2,32.8,59.2,2025-12-11 09:00:00,27.83,36.21,38.74,39.5,39.82,5030,20022,22,M106,22,16,1332,391,23375,Central,0,12,32,3816
E01554,P04,Slab,5005,1152,273,0.49,OPC,Plasticizer,0.45,Moist,1,25.5,64.0,2025-08-06 18:00:00,19.56,25.53,27.32,27.86,28.09,4490,18765,24,M027,49,53,838,521,22540,South,1,19,20,1774
E01555,P03,Slab,5197,2792,333,0.41,PSC,Retarder,0.74,Steam,0,16.3,74.3,2025-03-30 01:00:00,20.79,27.46,29.47,30.07,30.32,4736,32300,25,M042,78,22,1191,393,23929,North,0,7,26,2473
E01556,P02,Beam,8234,1947,270,0.47,OPC,Accelerator,1.26,Moist,0,27.2,54.9,2025-11-22 02:00:00,20.99,27.39,29.32,29.9,30.14,3850,33741,19,M041,31,41,843,743,12911,Central,0,22,24,2095
E01557,P05,Column,9632,1545,306,0.45,PSC,Accelerator,0.65,Moist,1,20.9,76.5,2025-12-01 14:00:00,19.02,24.87,26.63,27.16,27.38,5070,36338,23,M126,67,49,1348,755,19289,South,0,10,24,1754
E01558,P04,Slab,4148,1085,551,0.39,OPC,Retarder,1.42,Moist,1,28.0,58.2,2025-03-19 05:00:00,24.62,32.11,34.36,35.04,35.32,5241,31732,23,M129,57,35,940,679,16435,South,0,20,33,1553
E01559,P05,Column,5673,2202,279,0.48,PSC,Retarder,0.77,Ambient,1,23.4,50.4,2025-12-21 00:00:00,16.83,22.13,23.73,24.21,24.41,4744,25127,25,M141,49,59,1056,540,20107,West,0,22,28,1557
E01560,P04,Wall,6912,1702,610,0.45,PSC,Retarder,0.65,Ambient,1,29.4,43.3,2025-12-23 22:00:00,20.41,26.7,28.6,29.17,29.41,3976,22662,25,M040,54,34,958,504,20559,North,0,6,24,3599
E01561,P02,Slab,9295,1946,383,0.38,OPC,Retarder,0.79,Ambient,0,38.4,58.9,2025-12-18 23:00:00,26.26,34.53,37.03,37.78,38.09,4499,24418,25,M020,61,48,1234,317,17483,West,0,17,32,3723
E01562,P05,Column,6596,1651,603,0.37,PSC,Plasticizer,0.37,Ambient,0,22.6,47.9,2025-04-14 02:00:00,21.76,28.08,29.98,30.55,30.79,4754,37091,21,M032,76,26,1068,368,21120,North,0,16,27,3028
E01563,P03,Slab,8225,2873,207,0.38,PSC,Plasticizer,1.21,Ambient,2,15.4,67.9,2025-07-24 00:00:00,17.5,22.78,24.36,24.84,25.04,4701,18090,19,M121,20,59,1326,699,23860,North,1,17,35,1920
E01564,P03,Column,8815,823,176,0.43,PSC,Retarder,0.68,Ambient,1,22.4,76.7,2025-01-21 15:00:00,17.69,23.38,25.09,25.61,25.82,4263,25370,24,M141,57,38,1253,605,18214,South,0,19,24,2702
E01565,P04,Wall,4051,775,155,0.48,OPC,Accelerator,0.53,Steam,1,17.4,84.9,2025-12-09 01:00:00,20.38,26.41,28.23,28.77,29.0,3904,21477,25,M143,67,38,828,671,14893,North,0,5,31,1696
E01566,P02,Column,4839,2967,355,0.4,OPC,Accelerator,0.45,Ambient,0,29.7,66.3,2025-12-07 09:00:00,20.91,27.81,29.9,30.52,30.78,5181,23640,25,M094,77,54,1417,542,16407,East,0,25,34,2867
E01567,P02,Column,9628,1666,380,0.38,OPC,Retarder,0.84,Ambient,1,34.9,69.5,2025-08-05 10:00:00,26.01,33.82,36.18,36.89,37.18,5158,38169,22,M043,23,33,885,507,16656,Central,1,8,31,2365
E01568,P04,Wall,4261,1168,364,0.46,PSC,Plasticizer,1.25,Ambient,1,30.7,47.6,2025-01-21 21:00:00,20.57,26.9,28.8,29.38,29.62,5416,31885,24,M147,69,58,1422,529,18214,East,0,22,23,3043
E01569,P01,Column,9781,762,588,0.46,PSC,Plasticizer,1.11,Steam,0,15.6,60.6,2025-06-13 10:00:00,21.14,27.14,28.95,29.49,29.72,5438,29900,22,M101,53,47,880,440,16470,Central,1,23,21,3611
E01570,P01,Column,4900,1560,166,0.38,PSC,Retarder,1.01,Moist,1,37.8,79.9,2025-06-22 16:00:00,29.32,38.34,41.05,41.87,42.21,4477,18878,24,M054,31,31,1182,691,15989,South,1,15,24,3307
E01571,P05,Slab,9164,632,650,0.49,PSC,Plasticizer,1.47,Ambient,2,15.3,71.1,2025-02-19 03:00:00,14.36,18.69,19.99,20.38,20.55,4312,31446,24,M131,59,50,1484,672,17267,North,0,24,27,2179
E01572,P01,Column,4464,2448,334,0.39,OPC,Plasticizer,1.48,Moist,2,30.3,79.7,2025-07-02 18:00:00,25.93,33.74,36.09,36.8,37.1,5222,24506,22,M137,20,17,959,375,22758,South,1,18,28,2134
E01573,P03,Beam,3570,1771,459,0.36,PSC,Plasticizer,0.52,Ambient,2,34.0,41.1,2025-09-11 21:00:00,26.39,34.33,36.73,37.45,37.75,4858,33868,19,M037,24,33,1281,797,23191,Central,1,13,28,3330
E01574,P03,Beam,8283,1415,586,0.44,OPC,Retarder,1.14,Steam,2,23.6,45.4,2025-01-03 09:00:00,24.72,32.17,34.41,35.09,35.37,4316,33546,20,M021,36,42,880,534,15000,West,0,20,30,3692
E01575,P01,Beam,6971,2226,558,0.36,PSC,Plasticizer,1.01,Steam,2,28.0,77.1,2025-06-26 04:00:00,30.81,40.1,42.89,43.73,44.09,4744,33421,23,M076,37,36,1325,432,19404,East,1,14,22,2465
E01576,P03,Beam,9414,2780,338,0.41,PSC,Accelerator,0.33,Steam,1,23.4,88.8,2025-03-01 19:00:00,26.11,33.92,36.28,36.99,37.28,5033,32252,20,M117,41,57,865,657,21526,North,0,11,28,3043
E01577,P02,Slab,4754,1541,660,0.48,PSC,Retarder,0.7,Moist,2,29.7,82.4,2025-11-05 00:00:00,21.86,28.45,30.43,31.03,31.28,4296,31825,23,M105,27,19,1168,509,21083,Central,0,17,24,2041
E01578,P02,Column,6246,2912,378,0.36,OPC,Retarder,0.91,Ambient,0,39.2,74.7,2025-08-27 00:00:00,28.67,37.32,39.92,40.71,41.04,4575,19150,20,M034,48,55,1106,423,16064,North,1,6,26,3302
E01579,P02,Column,8707,1063,411,0.36,PSC,Retarder,0.53,Moist,1,34.3,82.1,2025-02-04 17:00:00,29.94,38.73,41.38,42.17,42.51,4185,20052,19,M034,60,19,1014,578,23444,West,0,5,35,3730
E01580,P02,Slab,6736,2104,199,0.35,PSC,Plasticizer,1.29,Moist,1,34.7,53.0,2025-09-07 17:00:00,30.46,39.44,42.15,42.96,43.3,5075,34733,23,M132,45,39,1037,481,19094,Central,1,15,29,1827
E01581,P05,Beam,6273,971,197,0.46,OPC,Plasticizer,0.56,Steam,2,16.0,50.1,2025-03-26 20:00:00,20.11,26.17,28.0,28.55,28.78,4906,30492,24,M150,22,35,1428,439,18391,North,0,23,36,2770
